experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_mamba2_depth4_len128_easy_kv16_vocab_512,outputs/MQAR/mqar_mamba2_depth4_len128_easy_kv16_vocab_512,128,16,512,42,mamba2_lm,,,256,1931712,20,20,0.00541118,0.99909375,0.00486299,0.99925000,0.98950000,0.00195312,111.838558,2026-05-05T20:42:32.607732+00:00,ok
