epoch,split,loss,perplexity,bpc
1,train,2.6213569323221844,13.754374683656557,3.7818186466611214
1,val,2.262527175784111,9.607337945200795,3.2641367363802494
2,train,2.13736998240153,8.477113327865418,3.0835730741556184
2,val,2.054898355126381,7.80604438791448,2.964591666471718
3,train,1.9647310018539428,7.13299357001741,2.834507673055488
3,val,1.907816272377968,6.7383579818873605,2.752397075086962
4,train,1.8447264512379964,6.326368983279436,2.6613777029977537
4,val,1.8026770323514938,6.065864263152935,2.6007132148979335
5,train,1.7563719749450684,5.791387932980928,2.533909138209605
5,val,1.7210697582960128,5.590505756488973,2.4829788053176247
6,train,1.6848586877187093,5.391688966645333,2.4307372733704686
6,val,1.6564643298387527,5.240748490543145,2.3897728740678286
7,train,1.6370436668395996,5.139951619322478,2.361754779868175
7,val,1.606213181257248,4.983902313421469,2.3172757912103177
8,train,1.5895807027816773,4.901693231045815,2.2932801969959193
8,val,1.5718598004579545,4.815595918199103,2.2677143390934065
9,train,1.558683983484904,4.752562676879725,2.2487056532867262
9,val,1.5436620473861695,4.681703537268662,2.227033580572531
10,train,1.535301383336385,4.64272455893885,2.2149716920093683
10,val,1.5179138386249542,4.562696737947433,2.1898867674809517
