epoch,split,loss,perplexity,bpc
1,train,2.944361432393392,18.99852666843887,4.247815637098672
1,val,2.3872529211182036,10.883554855649587,3.444077950644924
2,train,2.1482170740763347,8.569565867365512,3.0992221195229273
2,val,2.0657075517767565,7.890879128464685,2.9801860408752083
3,train,1.8666043837865194,6.466301998241157,2.692940887790411
3,val,1.8938696587908526,6.645033003309361,2.7322763648276363
4,train,1.689951237042745,5.419216441668424,2.438084269025737
4,val,1.7844281429326116,5.956172893937597,2.5743856326315813
5,train,1.5734643777211508,4.82332911651608,2.270029254753743
5,val,1.6987627224458097,5.4671787876710125,2.4507965553196045
6,train,1.4951696316401164,4.460093061583211,2.157073812854974
6,val,1.6434193672188597,5.172827101559051,2.3709529711875272
7,train,1.429398536682129,4.176186613330561,2.0621861803252486
7,val,1.6080380577257365,4.993005623156037,2.3199085314416408
8,train,1.3752805868784586,3.9561866212564984,1.9841104825204154
8,val,1.5761354814553787,4.836229950993791,2.273882842864814
9,train,1.3399689197540283,3.8189248103993565,1.9331665154744782
9,val,1.5572015837731814,4.745522698657619,2.2465670025740088
10,train,1.300851821899414,3.6724235864760746,1.8767324723856578
10,val,1.5394370814109108,4.66196522532692,2.2209382431121005
