epoch,split,loss,perplexity,bpc
1,train,2.9848740736643475,19.7840107515234,4.306263023753592
1,val,2.442105654927357,11.497224459912777,3.523213717690592
2,train,2.224927854537964,9.252815231196024,3.209892382077642
2,val,2.132421955274808,8.435271942684047,3.0764345799577124
3,train,1.9558832009633382,7.070160639682783,2.82174299458784
3,val,1.9630963778952277,7.12134333230346,2.8321494091765316
4,train,1.7780109484990438,5.918073351230007,2.565127578045853
4,val,1.8569978148650128,6.404480444375586,2.6790815384473956
5,train,1.6515410184860229,5.215010065133305,2.382670037194493
5,val,1.7664677647012785,5.850152707219538,2.548474284024747
6,train,1.5612210830052693,4.764635710135134,2.252365914182999
6,val,1.6992685875729892,5.469945142405953,2.4515263644299448
7,train,1.4885448853174845,4.430643731350106,2.1475163241881656
7,val,1.6602191093746435,5.260463335013214,2.3951898758838897
8,train,1.4335290908813476,4.193472253543317,2.0681453103845846
8,val,1.625236775075243,5.079621622595233,2.3447210356714248
9,train,1.3983599901199342,4.048554849351988,2.017407023123569
9,val,1.5974366199422718,4.940352178940705,2.3046138897251436
10,train,1.360762643814087,3.89916584286627,1.9631655180575383
10,val,1.57425671815225,4.827152349638664,2.271172360364386
