experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
debug_transformer_param_match,42,cuda:0,NVIDIA H100 80GB HBM3,1,1,False,4.11138214,2863873,0.75761,0.293444,22.207859,22.724221,0.222918,2026-05-06T18:24:55.992663+00:00,tiny_shakespeare,random_windows,,,
