epoch,split,loss,perplexity,bpc
1,train,3.281169541676839,26.606872356267896,4.733727026093089
1,val,2.7050962785438957,14.955756539674146,3.9026289861824686
2,train,2.4723384380340576,11.8501252605291,3.5668304039509007
2,val,2.337435674864106,10.354649799993377,3.3722068565233934
3,train,2.1760794639587404,8.81169189397078,3.1394190512335887
3,val,2.1347331790264104,8.454790290495211,3.079768971002534
4,train,1.9837639331817627,7.270055554908418,2.861966388695714
4,val,2.003747196400125,7.416796284847857,2.8907961434416247
5,train,1.8392468849817911,6.2917980286936785,2.653472359933704
5,val,1.906982487185761,6.732741980377075,2.7511941773249986
6,train,1.731977144877116,5.651817330621875,2.498714837847241
6,val,1.8355203671807285,6.268395164017798,2.6480961311823266
7,train,1.6468942721684774,5.190833451115542,2.375966199325901
7,val,1.7845082620295714,5.956650116248251,2.5745012200554456
8,train,1.5794701019922892,4.852383861321285,2.278693683376661
8,val,1.7414346559975606,5.705523016632294,2.5123591422398586
9,train,1.5325037082036337,4.629753876230438,2.2109354999693296
9,val,1.6987050499804415,5.466863491083772,2.4507133515398216
10,train,1.4850958824157714,4.415388750622905,2.1425404648058524
10,val,1.664914412431856,5.285220881200151,2.401963766320001
