experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok,status
archeval_lm_ms_gated_right_init_equal_param_seed42,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.66491441,1752785,3.378792,135.561418,344.085098,480.636004,0.989487,2026-05-10T22:05:06.387509+00:00,tiny_shakespeare,random_windows,,,,ok
