experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_sweep_C_mamba2_depth4_L128_minNone_kv16_vocab768_train20000_seed42,outputs/MQAR/mqar_sweep_C_mamba2_depth4_L128_minNone_kv16_vocab768_train20000_seed42,128,16,768,,42,0.0003,mamba2_lm,,,256,2063040,20,5,5.96889841,0.03053125,5.96973349,0.00284375,0.00000000,5.96973349,0.00284375,0.00000000,6.01085579,0.03006250,0.00000000,0.00130208,38.745949,2026-05-05T21:44:32.882309+00:00,ok
