epoch,split,loss,perplexity,bpc
1,train,2.88487286567688,17.901291582255155,4.1619917769071675
1,val,2.3484046890403487,10.468855316311865,3.3880317988788993
2,train,2.158376391728719,8.6570705504664,3.1138789167188374
2,val,2.08494423540223,8.04414289079735,3.007938708944829
3,train,1.91961669921875,6.818344491582449,2.769421492370532
3,val,1.9402102961024708,6.960214522728719,2.799131772468742
4,train,1.7612249453862507,5.81956167530842,2.5409104945986796
4,val,1.8503417210969135,6.36199317847615,2.6694788249764665
5,train,1.6517411867777507,5.216054049272161,2.382958818996312
5,val,1.7749215530267932,5.89981829527728,2.560670522518692
6,train,1.5778119325637818,4.844344453938878,2.2763014505651995
6,val,1.7229851969350947,5.601224289295802,2.4857421991433553
7,train,1.5154888470967611,4.5516456418349955,2.18638824422903
7,val,1.6808059721178745,5.369882202808461,2.424890440671011
8,train,1.4608967383702596,4.309822579289192,2.107628479697635
8,val,1.642514978451304,5.168150969671195,2.369648213997539
9,train,1.428872013092041,4.173988331336481,2.0614265673529175
9,val,1.6057454642732099,4.9815718027149,2.316601018236906
10,train,1.388706588745117,4.009660557548365,2.0034801088324095
10,val,1.578286875463118,4.846645787396948,2.2769866483307775
