experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
archeval_lm_ms_gated_right_init,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.58004216,2669025,2.651413,28.84939,245.135106,275.836118,1.851622,2026-05-07T21:50:05.604104+00:00,tiny_shakespeare,random_windows,,,
