experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
archeval_mqar_trans768_ms_window_ws8_o0_o4_seed44,outputs/ArchEval/mqar_trans768_ms_window_ws8_o0_o4_seed44,128,16,768,,44,0.0003,multiscale_mamba2_window_summary_lm,window_residual_gated,,256,3994240,20,5,5.96956229,0.00468750,5.96813910,0.00228125,0.00000000,5.96813910,0.00228125,0.00000000,6.01875841,0.00487500,0.00000000,0.00130208,55.322594,2026-05-06T15:59:39.753005+00:00,ok
