experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_fail_mamba2_split_ts_slow_veryslow_v640_seed46,outputs/MQARFailureSweep/mqar_fail_mamba2_split_ts_slow_veryslow_v640_seed46,128,16,640,,46,0.0003,mamba2_lm,,,256,1997376,20,20,0.00600287,0.99859375,0.00594457,0.99881250,0.98100000,0.00594457,0.99881250,0.98100000,0.00594457,0.99881250,0.98100000,0.00156250,111.996043,2026-05-09T11:41:42.257097+00:00,ok
