experiment_name,output_dir,parsed_block_size,epoch,split,loss,perplexity,bpc
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,5,val,1.770386931635519,5.873125419812908,2.5541284467251915
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,6,train,1.5624859094619752,4.770665960243893,2.2541906730396737
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,6,val,1.7073520506591973,5.514340434158328,2.4631883365376264
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,7,train,1.493456816673279,4.452460286065961,2.1546027431963575
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,7,val,1.6525721620575362,5.220390262638669,2.38415766291156
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,8,train,1.4404913902282714,4.222770335334808,2.0781897851255757
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,8,val,1.6172982100240267,5.039456354144003,2.3332681072402606
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,9,train,1.401893401145935,4.062885360579555,2.0225046576882026
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,9,val,1.5886837243516057,4.8972984892357,2.2919861306630707
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,10,train,1.3693377335866292,3.932745307705659,1.9755367575475626
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_1024,1024,10,val,1.5655708404329287,4.785405859512885,2.258641287652953
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,1,train,3.050268522898356,21.121015137349055,4.400607271365162
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,1,val,2.5008873502286315,12.193308897113322,3.608017777996787
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,2,train,2.2737560590108234,9.715825578679262,3.280336590526148
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,2,val,2.164996394546853,8.714570496818975,3.1234295619552306
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,3,train,1.994953735669454,7.351862891007835,2.8781098612532334
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,3,val,1.9848911001759324,7.278254741633926,2.8635925469284564
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,4,train,1.8228668689727783,6.189577746692876,2.629840992067819
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,4,val,1.8839015886093822,6.5791238870622495,2.717895479409596
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,5,train,1.7029929637908936,5.490355259893307,2.4568995035299204
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,5,val,1.804812370696009,6.0788307747244295,2.6037938569381858
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,6,train,1.6133341948191324,5.0195194138055435,2.327549242162151
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,6,val,1.7487793218943395,5.747582444105754,2.522955255306128
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,7,train,1.5484082301457722,4.703976572018937,2.2338808749029626
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,7,val,1.6959431627070012,5.451785461875229,2.4467287904669353
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,8,train,1.5000301996866863,4.481824417987532,2.164086130271664
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,8,val,1.6604693414520417,5.261779836390179,2.3955508844610236
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,9,train,1.4609079678853354,4.30987097677856,2.1076446804633466
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,9,val,1.6338290574458847,5.123455211523261,2.3571170788374673
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,10,train,1.4357109149297078,4.202631660626047,2.071293017119246
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_256,256,10,val,1.6078018672229497,4.991826461906312,2.319567780574565
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,1,train,3.0466594537099203,21.044925321684545,4.395400485144781
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,1,val,2.4915513949104415,12.08000244503782,3.5945488415572733
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,2,train,2.2647104104359945,9.628335931740429,3.267286478185618
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,2,val,2.1520503423234314,8.602478352988145,3.1047523566134108
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,3,train,1.97945503393809,7.238797011347527,2.8557499611251775
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,3,val,1.9703723121008063,7.173346715022199,2.8426463633727543
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,4,train,1.7994396527608236,6.046258510742363,2.596042663416999
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,4,val,1.8660990481684667,6.4630351710159575,2.692211842600262
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,5,train,1.67719247341156,5.350513156503169,2.419677264007152
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,5,val,1.7841822062359165,5.95470823256549,2.5740308209788867
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,6,train,1.5857258160909018,4.882834132245757,2.2877187710839486
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,6,val,1.7260414897809306,5.618369458001349,2.490151497675547
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,7,train,1.516347606976827,4.555556091328729,2.1876271728493153
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,7,val,1.673414402956852,5.33033667890561,2.414226660498016
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,8,train,1.4661078453063965,4.3323401453915515,2.115146517831942
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,8,val,1.6353658343630977,5.131334872318345,2.359334179274883
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,9,train,1.4260794878005982,4.162348623009043,2.0573978049633963
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,9,val,1.6076510757681366,4.991073793881326,2.3193502344904977
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,10,train,1.3966049830118814,4.041455838043796,2.0148750830720563
tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_mamba2_attention_random_windows_block_size_512,512,10,val,1.5835568398053628,4.872254858051598,2.2845895997529957
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,1,train,3.1099148273468016,22.41913482223034,4.486658699000287
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,1,val,2.544255381182077,12.733742770542039,3.670584621186442
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,2,train,2.3242167949676515,10.218673634239433,3.3531360440506717
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,2,val,2.1925945352569993,8.958425940379314,3.1632452626955145
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,3,train,2.0331478277842203,7.6380919542895995,2.933212288538463
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,3,val,2.0036772183251177,7.416277289880466,2.89069518641984
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,4,train,1.8350632190704346,6.265530233912577,2.6474366058706535
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,4,val,1.8832889577327547,6.575094547002967,2.71701163988199
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,5,train,1.6961706161499024,5.453025630283431,2.447056936421042
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,5,val,1.7919160433806884,6.000939518466035,2.585188389474692
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,6,train,1.5889063994089763,4.898389116881032,2.2923073828640685
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,6,val,1.7235390931716281,5.604327645739007,2.486541302496969
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,7,train,1.5140700817108155,4.545192503376465,2.184341398442541
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,7,val,1.6668602307208944,5.29551497262011,2.4047709887160678
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,8,train,1.4563721656799316,4.290366522110896,2.101100901115157
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,8,val,1.6291907758061084,5.0997462103015625,2.3504254529175155
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,9,train,1.4147825558980307,4.115591457581072,2.0410997773303015
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,9,val,1.6000195422628691,4.953129218802539,2.3083402589480704
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,10,train,1.380465308825175,3.976751614675526,1.9915904551613315
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_1024,1024,10,val,1.5771647735520318,4.841210406992235,2.2753677974682813
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,1,train,3.1174956798553466,22.589736813924215,4.497595557320076
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,1,val,2.5573483195235798,12.90156109966279,3.689473738402393
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,2,train,2.341642220815023,10.398298851689287,3.3782756195060526
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,2,val,2.2126345295613152,9.13976368008579,3.192156863097794
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,3,train,2.061102859179179,7.85462758341805,2.973542873699865
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,3,val,2.0294968601373657,7.610256372005639,2.9279450556199
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,4,train,1.878307588895162,6.5424230179499965,2.709825043763156
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,4,val,1.9152300410051135,6.788500250814135,2.7630928823196435
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,5,train,1.7474798997243246,5.740118758343471,2.5210805853854263
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,5,val,1.8306594400358578,6.237998888701935,2.6410832956962986
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,6,train,1.6469134251276651,5.190932871888879,2.3759938312051396
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,6,val,1.7698224455022842,5.869811057498467,2.553314065380123
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,7,train,1.5759914716084797,4.835533536405462,2.273675080572853
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,7,val,1.7163959077823634,5.564437535226859,2.4762358643597264
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,8,train,1.5232955455780028,4.587318027564426,2.1976509294136326
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,8,val,1.6808907511095368,5.37033747530546,2.4250127509018538
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,9,train,1.4820625940958658,4.4020158956137045,2.1381643547891382
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,9,val,1.649612883550362,5.204964509742248,2.3798883264846507
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,10,train,1.454256828625997,4.281300543013064,2.098049114837637
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_256,256,10,val,1.627827231942534,5.092797221352998,2.3484582749475025
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,1,train,3.113519287109375,22.50008950290553,4.4918588352248365
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,1,val,2.5484373839456316,12.787106824535181,3.676617975834406
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,2,train,2.332116889953613,10.299721849351423,3.36453347190947
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,2,val,2.200034844710847,9.025327978898842,3.17397936024726
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,3,train,2.0438175837198895,7.720024855994355,2.9486054925143486
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,3,val,2.012661121135255,7.4832045882938365,2.903656218451854
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,4,train,1.8514957745869955,6.3693394971146375,2.6711437722235285
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,4,val,1.8950496685798244,6.652878835470291,2.7339787590983864
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,5,train,1.716227396329244,5.563499942771758,2.475992753721978
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,5,val,1.8068867174543264,6.0914534650285,2.6067865067194944
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,6,train,1.6133399566014608,5.0195483352671175,2.327557554656943
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,6,val,1.7427694660857023,5.713143891391753,2.5142848661345494
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,7,train,1.5388893127441405,4.659412246135752,2.220147979972997
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,7,val,1.6884208291271912,5.410929172998282,2.4358763571154305
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,8,train,1.4851056496302286,4.415431876882356,2.1425545559177133
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,8,val,1.6497190611057617,5.205517189490408,2.3800415083172792
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,9,train,1.4426623106002807,4.231947591423917,2.0813217611804387
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,9,val,1.6227447741157999,5.066978959944495,2.3411258382453455
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,10,train,1.411149533589681,4.100666549681268,2.0358584340626065
tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,outputs/TinyShakespeare/tiny_shakespeare_multiscale_sum_mamba2_random_windows_block_size_512,512,10,val,1.5985140166227854,4.9456777663488065,2.3061682445731906
