experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
debug_ms_window_ws8_o0,42,cuda:0,NVIDIA H100 80GB HBM3,1,1,False,3.93519052,2668001,1.066844,26.475168,66.232784,92.909806,0.201854,2026-05-06T13:34:25.260408+00:00,tiny_shakespeare,random_windows,,,
