epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.550670713806152,257.4101465589785,0.004496875,0.0
1,val,5.561027877807617,260.0900397530315,0.004,0.0
2,train,5.508303565216065,246.73220673475686,0.011184375,0.0
2,val,5.561800567626953,260.29108634218284,0.00796875,0.0
3,train,5.334768290710449,207.42468101380402,0.039171875,0.0
3,val,5.52808821105957,251.6623255745692,0.028375,0.0
4,train,4.996512823486328,147.8965175535194,0.07399375,0.0
4,val,5.515838729858398,248.59839672952228,0.04365625,0.0
5,train,4.552869189453125,94.90431651431938,0.139090625,0.0
5,val,5.482510070800782,240.44949579541975,0.061875,0.0
6,train,3.9232633781433104,50.56518915335851,0.249571875,0.0
6,val,5.180628799438477,177.79457297939862,0.12240625,0.0
7,train,2.5290255889892577,12.541279819761531,0.53246875,0.0
7,val,3.6245721130371096,37.50867025443428,0.3325,0.0
8,train,0.38873755049705505,1.4751173567087055,0.942884375,0.40075
8,val,0.7271997776031495,2.0692780485009283,0.8479375,0.0595
9,train,0.08168673088550568,1.0851158233056002,0.993771875,0.90655
9,val,0.20748968410491944,1.2305850221886376,0.9585,0.5065
10,train,0.029251185593008995,1.029683203580433,0.99968125,0.99495
10,val,0.11030509185791015,1.1166186897667787,0.9778125,0.6995
11,train,0.014067674094438553,1.0141670894556003,1.0,1.0
11,val,0.07368096041679383,1.0764633162980397,0.98490625,0.784
12,train,0.009400686053931713,1.0094450112900726,1.0,1.0
12,val,0.05725197982788086,1.0589226039162698,0.9883125,0.8295
13,train,0.006894543630629778,1.0069183657125589,1.0,1.0
13,val,0.04868195164203644,1.0498863829937373,0.98971875,0.851
14,train,0.005446028707921505,1.0054608852797933,1.0,1.0
14,val,0.04262763559818268,1.0435492419056136,0.99140625,0.8715
15,train,0.00441096613034606,1.004420708760985,1.0,1.0
15,val,0.03902314567565918,1.0397945501190486,0.99190625,0.8815
16,train,0.0036615404658019543,1.0036682520942262,1.0,1.0
16,val,0.03559852063655853,1.0362397340974254,0.9925625,0.8895
17,train,0.0030999278876930477,1.0031047376328177,1.0,1.0
17,val,0.03255287575721741,1.0330885170374309,0.99309375,0.896
18,train,0.0026544123511761425,1.0026579384228336,1.0,1.0
18,val,0.030090760111808775,1.0305480623664927,0.993625,0.903
19,train,0.002288709546253085,1.002291330641207,1.0,1.0
19,val,0.02830441117286682,1.0287087872114669,0.994,0.9095
20,train,0.0019972565677016975,1.0019992524131176,1.0,1.0
20,val,0.026259191870689393,1.0266070021818319,0.9944375,0.916
