epoch,split,loss,perplexity,bpc
1,train,3.0694522221883136,21.530105730042873,4.428283499196689
1,val,2.5017610119273543,12.203966378916363,3.609278205396949
2,train,2.2711330095926923,9.690373883169118,3.2765523301386037
2,val,2.153675327610299,8.616468617650936,3.1070967148282924
3,train,1.9839953343073526,7.2717380486048855,2.862300229952059
3,val,1.9752156066300837,7.208173616314611,2.8496337603717072
4,train,1.7986012379328409,6.041191362436102,2.5948330865024603
4,val,1.8658646362138245,6.461520335863269,2.6918736576357745
5,train,1.6665836016337077,5.294050281744441,2.4043718973038177
5,val,1.7764728028575183,5.908977489671809,2.5629085029566587
6,train,1.5757502635320029,4.834367307319998,2.273327090877098
6,val,1.7128155566205885,5.5445505173309595,2.4710705094939924
7,train,1.5056437969207763,4.507054324155068,2.1721848391628336
7,val,1.6723632874458283,5.324736822906764,2.4127102213628606
8,train,1.4507465044657388,4.266298137338586,2.09298478757972
8,val,1.636612737009237,5.137737138020386,2.3611330795389396
9,train,1.4152511437733968,4.117520425748306,2.041775806734313
9,val,1.606355893037629,4.984613625748979,2.3174816807881493
10,train,1.376027758916219,3.9591436778534965,1.9851884239139834
10,val,1.5829553446210018,4.869325101423083,2.2837218256333993
