epoch,split,loss,perplexity,bpc
1,train,2.4896979014078777,12.05763297623161,3.5918748156728046
1,val,2.130918198466301,8.422596877564857,3.0742651174673767
2,train,2.0042445262273154,7.4204857962384905,2.891513638716998
2,val,1.9280984365940095,6.87642184916864,2.781658052819941
3,train,1.8427707354227703,6.314008494147644,2.6585562014897386
3,val,1.7925367411375046,6.004665444381243,2.5860838670503417
4,train,1.7425734837849935,5.71202432601872,2.5140021234412147
4,val,1.6931062264442445,5.436341011820217,2.442635956589338
5,train,1.6637019157409667,5.278816451830408,2.4002145033569606
5,val,1.624564525961876,5.076207998994479,2.343751185209328
6,train,1.6005681117375692,4.955847099701311,2.3091316774088035
6,val,1.5710009932518005,4.811462025085305,2.2664753421960087
7,train,1.5523096084594727,4.722364409837963,2.2395093740487697
7,val,1.5334738045930862,4.63424736295505,2.212335053219577
8,train,1.5200229326883952,4.572330049760127,2.1929295470270462
8,val,1.5081109941005706,4.518187844520291,2.175744252299018
9,train,1.4934914827346801,4.452614638002995,2.154652755751228
9,val,1.4823362799882889,4.403220830141826,2.138559200068898
10,train,1.4678346951802572,4.339827909686841,2.1176378355813203
10,val,1.4582651736736298,4.298495912305834,2.103831934360029
