epoch,split,loss,perplexity,bpc
1,train,3.138077386220296,23.059489719654497,4.527288683025822
1,val,2.5278625120759903,12.526701826047669,3.646934710221149
2,train,2.2809674104054767,9.786143048277705,3.290740371421322
2,val,2.1688773917506383,8.748457435572456,3.1290286573748354
3,train,1.9940226872762044,7.345021136372333,2.8767666423534646
3,val,1.9853145491913349,7.281337364058773,2.864203454723047
4,train,1.8083407958348592,6.100317358654287,2.608884298388153
4,val,1.872632649391938,6.505400313282688,2.70163783668451
5,train,1.6804134845733643,5.367775004479971,2.4243242008369355
5,val,1.792084794228471,6.001952267545998,2.5854318454859335
6,train,1.5930294593175252,4.918627161330246,2.2982557009474203
6,val,1.7337590132798955,5.661897103088639,2.501285530555448
7,train,1.525828242301941,4.598951038129996,2.2013048384173337
7,val,1.6810946268049702,5.371432468210377,2.4253068813566134
8,train,1.4704882303873699,4.351359088266017,2.121466077665446
8,val,1.650168998828475,5.207859875031968,2.3806906312385463
9,train,1.4323243379592896,4.188423197635417,2.066407219318435
9,val,1.620893178789014,5.057605645851584,2.3384545508496584
10,train,1.3973817984263102,4.044596522943808,2.0159957908181387
10,val,1.5972984973734263,4.939669851930213,2.3044146209800354
