experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
archeval_lm_transformer_latency_match,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,2.52452658,1556609,2.761341,16.775355,276.026634,294.45801,1.65602,2026-05-06T18:30:39.569430+00:00,tiny_shakespeare,random_windows,,,
