epoch,split,loss,perplexity,bpc
1,train,3.6208368937174478,37.36882847708705,5.22376343043396
1,val,3.192304928410027,24.344475097645,4.605522489222544
2,train,3.0371725082397463,20.846217319069613,4.3817137159617765
2,val,2.9101394321921163,18.359358274131,4.19844372711899
3,train,2.831358782450358,16.96850166952553,4.084787274418545
3,val,2.773229834604455,16.010261086738108,4.000924929629168
4,train,2.7285714308420816,15.310998568714368,3.9364964719871747
4,val,2.6784799973460482,14.562940755588052,3.864229809291428
5,train,2.662015676498413,14.325134854718014,3.8404768152529396
5,val,2.624992318113514,13.804468141302522,3.787063399713991
6,train,2.620779848098755,13.746439540866557,3.780986090113805
6,val,2.587815055051893,13.30067858097205,3.7334279466611657
7,train,2.5922428607940673,13.359701977603235,3.7398159200474206
7,val,2.564668298859244,12.996346751582692,3.7000342362893655
8,train,2.5718215306599936,13.089645929951532,3.710354168334636
8,val,2.54870318580327,12.790506113031546,3.6770014468562797
9,train,2.5537490208943683,12.855207997851823,3.684281048119351
9,val,2.5353573818342094,12.62094053702701,3.65774752165344
10,train,2.5426627953847247,12.713479332573188,3.6682870055544115
10,val,2.524526576636181,12.484983181523315,3.64212197270541
