epoch,split,loss,perplexity,bpc
1,train,2.965152883529663,19.397668598831046,4.277811360545855
1,val,2.605056313675512,13.531987317234345,3.758301824976145
2,train,2.539754549662272,12.67655912322945,3.6640912938729424
2,val,2.517700439772742,12.400049192903285,3.632273938904097
3,train,2.4876479943593344,12.032941265906858,3.588917424939588
3,val,2.4939605825514075,12.109140523086438,3.598024564619466
4,train,2.460883617401123,11.715158685920313,3.5503045910294935
4,val,2.466445903929589,11.780503319570695,3.558329274220115
5,train,2.4350615819295247,11.416521743157157,3.51305126850896
5,val,2.448184053215964,11.567321993935161,3.5319829927581137
6,train,2.4034574667612714,11.061354608526145,3.467456168284037
6,val,2.406023328881291,11.089772962509898,3.471157924840194
7,train,2.3534943103790282,10.522273649953284,3.395374570344215
7,val,2.348079375234155,10.465450207036984,3.3875624702639713
8,train,2.2799386024475097,9.776080163707281,3.289256115282336
8,val,2.2831969961745218,9.807986435355755,3.29395698375356
9,train,2.1956544081370035,8.985879565843533,3.167659726125247
9,val,2.1939461969342906,8.970542888574242,3.1651952982943024
10,train,2.107086451848348,8.224244611184403,3.039883174805933
10,val,2.1328599509361266,8.438967364427253,3.077066474126228
11,train,2.039922571182251,7.690013747153818,2.9429861772420973
11,val,2.096399558626994,8.13682096284649,3.024465246952976
12,train,1.9842912435531617,7.273890141522961,2.8627271367535405
12,val,2.050281185211026,7.770085632332391,2.9579304983318937
13,train,1.911585545539856,6.763804621323643,2.757834986785374
13,val,2.0115035105041246,7.474546963153767,2.9019861393350417
14,train,1.8708131154378256,6.493574278725992,2.699012804072183
14,val,1.9674700169888772,7.152557728394836,2.838459236607578
15,train,1.8206340154012044,6.175772743925066,2.626619665293078
15,val,1.9322733166130306,6.905190095552637,2.787681131519689
16,train,1.7799261967341105,5.929418791970534,2.567890697176655
16,val,1.9157532695803376,6.792053117527916,2.7638477415903706
17,train,1.7439589103062947,5.7199434003914735,2.516000871413012
17,val,1.8706066437462754,6.492233677863283,2.6987149283866994
18,train,1.6971062342325847,5.458129967151038,2.4484067479890936
18,val,1.8403709559946055,6.298874432921543,2.655094051609498
19,train,1.6644420067469279,5.2827247024607065,2.4012822289810676
19,val,1.8165983568391855,6.150899657174749,2.6207974406989325
20,train,1.6339309771855672,5.123977419355886,2.357264117940476
20,val,1.7884789377955486,5.980349061788629,2.5802296942919987
21,train,1.6052436669667562,4.979072690478726,2.315877077751354
21,val,1.7688020460516753,5.8638245603488555,2.551841940153004
22,train,1.5780131816864014,4.845319472117386,2.276591791676386
22,val,1.7463043502144868,5.733374929179841,2.519384625937264
23,train,1.5605555693308513,4.761465834831097,2.251405780905272
23,val,1.7353778318851325,5.671070110174113,2.503620992129322
24,train,1.542307456334432,4.675366036879913,2.2250793187797564
24,val,1.7150509382604562,5.556958566955031,2.474295483500324
25,train,1.5153140703837076,4.550850189686011,2.1861360947318444
25,val,1.697148800963172,5.458362306843796,2.448468158800219
26,train,1.5057763735453287,4.507651893815048,2.172376106801613
26,val,1.6842410634223093,5.388359956685441,2.4298462298609196
27,train,1.4828739245732625,4.405588834492911,2.1393348572454007
27,val,1.6770308946904158,5.349648697270865,2.419444155187444
28,train,1.4788547197977702,4.387917407141752,2.1335363704474806
28,val,1.6640066093366874,5.280425118459029,2.4006540832964975
29,train,1.4517410198847454,4.270543147132214,2.0944195700428083
29,val,1.6539225624541822,5.22744464176615,2.3861058788670158
30,train,1.4391984621683755,4.217314125081504,2.076324484225338
30,val,1.647145496740986,5.192137679850555,2.3763286397708088
31,train,1.4267395814259847,4.16509706981804,2.0583501187632636
31,val,1.630494125783797,5.10639729781683,2.35230578946687
32,train,1.4088158845901488,4.09110819055563,2.032491690223806
32,val,1.6338129882213304,5.1233728822324585,2.3570938958468917
33,train,1.406730874379476,4.082587074599206,2.0294836563326655
33,val,1.6274822492139465,5.091040597291336,2.347960570075777
34,train,1.3880682229995727,4.007101744413388,2.002559141737039
34,val,1.6078077910046793,4.991856032484289,2.3195763267850897
35,train,1.3811814387639363,3.979600505532077,1.9926236122726144
35,val,1.6093074150129327,4.999347555466252,2.321739826904995
36,train,1.362310036023458,3.90520405224881,1.9653979331243079
36,val,1.6028769684705149,4.967302660179916,2.312462653567547
37,train,1.357071622212728,3.884800465281516,1.9578404994974434
37,val,1.5974176414213184,4.940258419253072,2.3045865095070805
38,train,1.3572943051656088,3.8856656404467826,1.9581617630892552
38,val,1.586573080337646,4.886972936111473,2.288941115011049
39,train,1.3415923674901327,3.8251296705074145,1.9355086554724983
39,val,1.5820160515932857,4.864753525666365,2.2823667122403717
40,train,1.336814037958781,3.806895539479083,1.928614983153884
40,val,1.5816430485157298,4.862939296007398,2.2818285825501454
41,train,1.3237031062444051,3.757309362810956,1.90969990698812
41,val,1.5864110436636103,4.886181131423234,2.2887073455049753
42,train,1.3216912110646566,3.7497576493902773,1.9067973557895084
42,val,1.5772872424683562,4.841803341091735,2.2755444827665254
43,train,1.310427443186442,3.7077582295326947,1.8905471737298838
43,val,1.5727868384621821,4.820062228528122,2.2690517722248216
44,train,1.3037747780481974,3.683173622867856,1.8809494067262433
44,val,1.5682477120428304,4.798232937160549,2.2625031970496545
45,train,1.2942763328552247,3.6483548240811032,1.8672460469501861
45,val,1.5588492268923995,4.753348071419636,2.2489440491312593
46,train,1.284808079401652,3.6139742945464763,1.853586244646837
46,val,1.5641082991361146,4.778412121383397,2.256531286576944
47,train,1.285201867421468,3.615397714572074,1.854154360670187
47,val,1.5621572851530539,4.769098461012895,2.253716568378877
48,train,1.279683820406596,3.595502721241485,1.8461935016064388
48,val,1.5533650987577885,4.727351451081495,2.2410321246678566
49,train,1.267777403195699,3.552947011510274,1.8290161725415228
49,val,1.5554596880903901,4.7372636884116766,2.2440539783106996
50,train,1.2624295870463054,3.5339972192689557,1.8213009047032067
50,val,1.5545541275662071,4.7329757512091595,2.242747530633236
