experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_hard_rerun_ms_attention_stride4_kv16_vocab_640_lr3e4_seed42,outputs/MQAR/mqar_hard_rerun_ms_attention_stride4_kv16_vocab_640_lr3e4_seed42,128,16,640,42,0.0003,multiscale_mamba2_attention_lm,residual,4,256,3095840,20,5,5.78214020,0.00356250,5.78272935,0.00337500,0.00000000,5.78272935,0.00337500,0.00000000,6.03123857,0.00387500,0.00000000,0.00156250,44.480754,2026-05-05T21:05:21.170302+00:00,ok
