experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_multiscale_gated_mamba2_random_windows_block_size_1024,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.57509684,2669025,0.675064,38.288274,231.109935,271.573142,2.174933,2026-05-05T16:16:26.078928+00:00,tiny_shakespeare,random_windows,,,
