experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
archeval_mqar_easy_mamba2_depth6_seed42,outputs/ArchEval/mqar_easy_mamba2_depth6_seed42,128,16,512,,42,0.0003,mamba2_lm,,,256,2765984,20,20,0.00785171,0.99768750,0.00878333,0.99787500,0.96600000,0.00878333,0.99787500,0.96600000,0.01000351,0.99762500,0.96200000,0.00195312,127.738597,2026-05-05T22:43:26.178193+00:00,ok
