epoch,split,loss,perplexity,bpc
1,train,2.495150343577067,12.123556080368676,3.599741026951028
1,val,2.1346397320032118,8.454000252424724,3.0796341554455795
2,train,2.014002625147502,7.493250073796533,2.905591599637655
2,val,1.9332336460351944,6.91182453788224,2.7890665940146646
3,train,1.8557193676630657,6.396297885870545,2.677237129009108
3,val,1.8019195815324784,6.061271408948952,2.599620444357623
4,train,1.7434600432713827,5.717090620825462,2.5152811584156813
4,val,1.70304184281826,5.4906236296770805,2.4569700210603056
5,train,1.6599294106165567,5.258939606039952,2.394771928922246
5,val,1.625998142004013,5.083490551159576,2.3458194559638583
6,train,1.594938007990519,4.928023564566173,2.301009154653244
6,val,1.571315374970436,4.812974898583326,2.2669288991424303
7,train,1.5510539293289185,4.716438356790875,2.2376978119941717
7,val,1.5310581142902375,4.623065967371274,2.2088499487993336
8,train,1.5239614645640056,4.590373827078347,2.1986116474323727
8,val,1.4924444878101348,4.44795521269901,2.1531422613657507
9,train,1.4889243761698405,4.4323254391923905,2.1480638137589225
9,val,1.4691503480672836,4.345541374449484,2.1195359214769645
10,train,1.4736533959706624,4.365153679859521,2.1260324463560547
10,val,1.4531480204463005,4.276556032813188,2.096449442775492
