experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_hard_rerun_mamba2_depth4_kv16_vocab768_lr3e4_seed43,outputs/MQAR/mqar_hard_rerun_mamba2_depth4_kv16_vocab768_lr3e4_seed43,128,16,768,43,0.0003,mamba2_lm,,,256,2063040,20,5,5.96812369,0.02109375,5.96989967,0.00246875,0.00000000,5.96989967,0.00246875,0.00000000,5.99123299,0.02012500,0.00000000,0.00130208,38.270001,2026-05-05T21:02:57.707147+00:00,ok
