epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.956431066894531,386.2292352493201,0.003359375,0.0
1,val,5.968123687744141,390.7717725879901,0.0028125,0.0
2,train,5.932180500030517,376.975613632359,0.00494375,0.0
2,val,5.970051330566406,391.5257674735027,0.0025,0.0
3,train,5.834220524597168,341.79820689308184,0.017625,0.0
3,val,5.973229080200196,392.7719172650883,0.010625,0.0
4,train,5.584566109466553,266.28471925144174,0.040384375,0.0
4,val,5.9902958984375,399.53281357337664,0.02103125,0.0
5,train,5.23569203414917,187.85906625974548,0.076275,0.0
5,val,6.074642059326172,434.69388004585136,0.02109375,0.0
