experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
archeval_mqar_trans768_mamba2_slow_init_seed43,outputs/ArchEval/mqar_trans768_mamba2_slow_init_seed43,128,16,768,,43,0.0003,mamba2_lm,,,256,2063040,20,20,0.00765212,0.99846875,0.00641220,0.99875000,0.98000000,0.00641220,0.99875000,0.98000000,0.00698664,0.99871875,0.97950000,0.00130208,114.808131,2026-05-08T00:18:22.530826+00:00,ok
