epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.5489418342590335,256.96549990238196,0.005825,0.0
1,val,5.560579666137695,259.97349048330625,0.00453125,0.0
2,train,5.41811237411499,225.45314938893566,0.041753125,0.0
2,val,5.467797760009765,236.93782383057166,0.03934375,0.0
3,train,4.85583599319458,128.4880614730404,0.1165375,0.0
3,val,5.014926971435547,150.6451349662505,0.1009375,0.0
4,train,1.5448041772842407,4.687053705564477,0.72475,0.00265
4,val,1.684460678100586,5.389543449575217,0.68921875,0.001
5,train,0.08844209713935852,1.0924709935833614,0.98985,0.85255
5,val,0.1329645142555237,1.1422094654584993,0.9774375,0.7
6,train,0.01798377677500248,1.0181464586367297,0.99931875,0.98925
6,val,0.04216792762279511,1.0430696242468778,0.99225,0.881
7,train,0.007049145974218845,1.0070740496859443,0.999975,0.9996
7,val,0.023404764890670775,1.0236808057507758,0.99578125,0.935
8,train,0.004189514444023371,1.004198302728257,1.0,1.0
8,val,0.017262123584747314,1.0174119750497947,0.99653125,0.945
9,train,0.0030025617323815824,1.0030070739357861,1.0,1.0
9,val,0.014615538954734802,1.014722868198302,0.996875,0.9505
10,train,0.0022931868653744457,1.0022958182293928,1.0,1.0
10,val,0.012860578954219819,1.0129436318539675,0.996875,0.9505
11,train,0.0018172964133322238,1.001818948697204,1.0,1.0
11,val,0.011815835565328598,1.0118859183070932,0.99684375,0.95
12,train,0.0014745269261300564,1.0014756145754817,1.0,1.0
12,val,0.010487411499023437,1.0105425971484845,0.997125,0.9545
13,train,0.0012232615826651453,1.0012240100722833,1.0,1.0
13,val,0.009845216274261475,1.0098938398548916,0.99728125,0.9565
14,train,0.0010269724106416107,1.001027499927374,1.0,1.0
14,val,0.009189952433109284,1.0092323097002975,0.9973125,0.957
15,train,0.0008738553701899945,1.0008742372930344,1.0,1.0
15,val,0.008581836372613907,1.008618765895826,0.997375,0.9585
16,train,0.000750875710695982,1.0007511576884347,1.0,1.0
16,val,0.008203444361686707,1.00823718481091,0.9975,0.9605
17,train,0.0006506338579580188,1.000650845566079,1.0,1.0
17,val,0.00772004371881485,1.0077499200891333,0.9975625,0.9615
18,train,0.0005677449010312557,1.0005679060986725,1.0,1.0
18,val,0.007419750764966011,1.0074473453216979,0.99759375,0.9615
19,train,0.0004983418364077806,1.0004984660293301,1.0,1.0
19,val,0.0071086429655551914,1.0071339693444556,0.99765625,0.9625
20,train,0.00043969010771252213,1.0004397867855768,1.0,1.0
20,val,0.00686248804628849,1.0068860888732911,0.99775,0.964
