epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.5562599044799805,258.852889075159,0.004303125,0.0
1,val,5.559058334350586,259.57828524379846,0.00440625,0.0
2,train,5.550084504699707,257.2592946066882,0.004225,0.0
2,val,5.553001266479492,258.01075406605315,0.00425,0.0
3,train,5.5131867904663086,247.94000224542097,0.019296875,0.0
3,val,5.524847106933594,250.8479821715515,0.018875,0.0
4,train,4.993077616119384,147.38933398599588,0.076221875,0.0
4,val,5.055228408813477,156.8403499714955,0.07184375,0.0
5,train,4.513854063415527,91.27291310074119,0.086725,0.0
5,val,4.623933258056641,101.89402046211717,0.07546875,0.0
6,train,4.1740360412597655,64.97717414744952,0.09436875,0.0
6,val,4.332128158569336,76.10608015357883,0.07509375,0.0
7,train,3.91978683052063,50.389702086539785,0.100978125,0.0
7,val,4.11847134399414,61.465211247874805,0.076625,0.0
8,train,3.7104017166137697,40.870221476666146,0.11101875,0.0
8,val,3.9458758239746095,51.7216173133563,0.0819375,0.0
9,train,1.5396960086822509,4.663172491552126,0.66425,0.00065
9,val,1.6917597122192383,5.429025827421007,0.62640625,0.0
10,train,0.0024163176905363797,1.0024192393388633,0.999990625,0.99985
10,val,0.0025498988702893255,1.0025531526274098,1.0,1.0
11,train,0.000788771756272763,1.000789082918521,1.0,1.0
11,val,0.000826432641595602,1.000826774231145,1.0,1.0
12,train,0.00041845249687321487,1.0004185400603325,1.0,1.0
12,val,0.00043671809881925584,1.0004368134740518,1.0,1.0
13,train,0.0002632417521439493,1.0002632764032944,1.0,1.0
13,val,0.00027392250578850506,1.0002739600259838,1.0,1.0
14,train,0.00018794466676190497,1.0001879623294674,1.0,1.0
14,val,0.00019505174271762372,1.0001950707665457,1.0,1.0
15,train,0.00014207229858729988,1.0001420823913343,1.0,1.0
15,val,0.00014746579714119433,1.0001474766707563,1.0,1.0
16,train,0.00011037991155171768,1.0001103860036382,1.0,1.0
16,val,0.00011431048484519124,1.0001143170185376,1.0,1.0
17,train,8.666813268791884e-05,1.000086671888479,1.0,1.0
17,val,9.006022824905812e-05,1.000090064283793,1.0,1.0
18,train,7.224174961447716e-05,1.0000722443591126,1.0,1.0
18,val,7.480930117890238e-05,1.0000748120994645,1.0,1.0
19,train,6.102057906682603e-05,1.0000610224408601,1.0,1.0
19,val,6.325538014061749e-05,1.0000632573808044,1.0,1.0
