experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_hard_rerun_mamba2_depth4_kv16_vocab_640_lr3e4_seed43,outputs/MQAR/mqar_hard_rerun_mamba2_depth4_kv16_vocab_640_lr3e4_seed43,128,16,640,43,0.0003,mamba2_lm,,,256,1997376,20,20,0.01415691,0.99606250,0.01623752,0.99525000,0.92700000,0.01623752,0.99525000,0.92700000,0.01623752,0.99525000,0.92700000,0.00156250,111.371294,2026-05-05T21:06:27.757778+00:00,ok
