epoch,split,loss,perplexity,bpc
1,train,3.4345619678497314,31.017822785753644,4.955025518642647
1,val,3.0287972607947946,20.67235418043295,4.369630788006726
2,train,2.891818888982137,18.026067216337907,4.172012770283561
2,val,2.7870923818363686,16.233749568088193,4.020924357774739
3,train,2.7311275323232014,15.350185095867394,3.940184146917995
3,val,2.6706550089120134,14.449430599627986,3.852940737282632
4,train,2.6452800114949544,14.08738916180416,3.816332354346471
4,val,2.6004769195023143,13.470160685666576,3.751695155712197
5,train,2.5962610403696695,13.413491655144664,3.7456129277945434
5,val,2.565077231111457,13.001662463739352,3.700624200821693
6,train,2.567762915293376,13.036627754804671,3.704498824072341
6,val,2.5449207130578344,12.742217754530838,3.6715444921841422
7,train,2.5478662331899007,12.779805544073144,3.675793979471513
7,val,2.5272988808901924,12.519643375611572,3.646121562304508
8,train,2.5324581146240233,12.584402050978001,3.6535647632270924
8,val,2.519940610178571,12.427858553359412,3.635505821639333
9,train,2.5222232341766357,12.456259083071764,3.6387989519615553
9,val,2.512562335432795,12.336499847721925,3.6248612212532856
10,train,2.510664526621501,12.31310973161492,3.622123261892676
10,val,2.5041152494315875,12.232731260662092,3.612674652169381
