experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
debug_ms_multiaxis_s4_s16,42,cuda:0,NVIDIA H100 80GB HBM3,1,1,False,4.09489436,3216465,0.775702,50.23957,64.798075,115.165748,0.128103,2026-05-06T11:29:09.836237+00:00,tiny_shakespeare,random_windows,,,
