epoch,split,loss,perplexity,bpc
1,train,2.977638832728068,19.64138525415661,4.295824777535185
1,val,2.60524168083427,13.534495935776254,3.7585692532568293
2,train,2.5384870529174806,12.660501804255103,3.6622626826048887
2,val,2.506860798530706,12.266362972586322,3.6166356422391965
3,train,2.4866267840067544,12.02065937397909,3.5874441298282163
3,val,2.4905138100758837,12.067474918009367,3.5930519230619553
4,train,2.4626710255940756,11.736117181650858,3.5528832759655105
4,val,2.464608060589915,11.758872483139628,3.5556778267480365
5,train,2.4409286816914877,11.483700494670435,3.5215157042399445
5,val,2.4503822237620616,11.592776907310128,3.5351542825039965
6,train,2.420280186335246,11.249010692455824,3.4917262223876757
6,val,2.430183660169486,11.360968445794725,3.5060139149759078
7,train,2.382713556289673,10.8342623924081,3.437529031518017
7,val,2.3749021585460435,10.749961342772501,3.426259566730872
8,train,2.3273120880126954,10.250352425948448,3.3576016079768545
8,val,2.3171433123004483,10.146647063072677,3.3429311656848837
9,train,2.261413558324178,9.596645000951314,3.2625301259933566
9,val,2.2424747078592095,9.41660582516657,3.2352071403474087
10,train,2.1719035148620605,8.77497144189787,3.133394430180804
10,val,2.1631419067520614,8.698424408185295,3.1207541016102955
11,train,2.0936608632405598,8.114567175896582,3.0205141447004618
11,val,2.103683453717524,8.196305088179942,3.0349736862784393
12,train,2.0286559661229453,7.603859642836778,2.926731901995382
12,val,2.0577725765625496,7.8285129623870855,2.968738291484095
13,train,1.9590638399124145,7.0926840684488655,2.8263316866265304
13,val,2.0102254103579034,7.4649998459727875,2.9001422305923286
14,train,1.9139169454574585,6.779592151232445,2.761198485884828
14,val,1.974685434473096,7.20435305622729,2.848868883630004
15,train,1.8651394367218017,6.456836143290333,2.690827415924978
15,val,1.9362739716377957,6.93287071238521,2.793452856684225
16,train,1.8162442525227864,6.1487219826411375,2.620286576157706
16,val,1.8959596078061025,6.658935305982515,2.735291523907648
17,train,1.776127823193868,5.906939364181041,2.562410802506703
17,val,1.8634531587808987,6.445957297890251,2.6883946311020765
18,train,1.7429414908091228,5.7141267779275,2.514533045349938
18,val,1.8384643212977914,6.286876222114085,2.6523433591876175
19,train,1.7096075773239137,5.526792213427045,2.466442373671405
19,val,1.8066876541895054,6.090241001096764,2.606499319134514
20,train,1.6751633723576864,5.339667431875394,2.4167498899792665
20,val,1.7888275938550642,5.982434510258037,2.580732698660038
21,train,1.653392736117045,5.224675737502991,2.3853415010378956
21,val,1.76763525511256,5.856986692939903,2.5501586166513883
22,train,1.6216777483622233,5.061575246364878,2.3395864454821598
22,val,1.7411299304193282,5.703784662705837,2.5119195161593106
23,train,1.604873259862264,4.977228748106149,2.315342693258593
23,val,1.7296728653558302,5.638808956909335,2.49539046520906
24,train,1.5864697774251302,4.886468123648534,2.288792080411453
24,val,1.716164312661412,5.563148987859262,2.4759017432272357
25,train,1.5622354030609131,4.7694710275589145,2.2538292686971504
25,val,1.694249449114407,5.442559513996719,2.444285278266213
26,train,1.5524187564849854,4.722879874719523,2.2396668413638996
26,val,1.6812657144281258,5.37235153244232,2.4255537086220973
27,train,1.5278278986612956,4.608156560693168,2.204189732730457
27,val,1.6700806664013381,5.312596327924454,2.409417095301746
28,train,1.5237096945444744,4.589218254045674,2.1982484200737504
28,val,1.65790014972514,5.248278666139685,2.3918443242975296
29,train,1.4948770682017007,4.458788392280034,2.1566517330332267
29,val,1.645817976462233,5.185249584844956,2.3744134328479722
30,train,1.486418573061625,4.421232808109227,2.144448704041256
30,val,1.6402391369434244,5.1564024511294155,2.3663648687402716
31,train,1.4736966927846273,4.365342681197874,2.126094910454848
31,val,1.627375984850907,5.090499629848346,2.3478072630061964
32,train,1.4541167974472047,4.280701069424738,2.0978470925504236
32,val,1.6236606596537804,5.071621858552447,2.3424471817690122
