epoch,split,loss,perplexity,bpc
1,train,3.0784009456634522,21.723637331510595,4.441193778176558
1,val,2.4775153347557852,11.911631202733137,3.5742990871785314
2,train,2.24812814394633,9.469992772009567,3.24336332455428
2,val,2.1483180883881787,8.570431559887338,3.0993678523696833
3,train,1.9802821238835653,7.244786624205788,2.856943199687884
3,val,1.9779770867548159,7.228106353753943,2.853617734053172
4,train,1.8041181643803914,6.074612276432539,2.6027923289292905
4,val,1.869231553552136,6.483312406177149,2.6967310925828394
5,train,1.680268613497416,5.366997425465339,2.4241151960540965
5,val,1.7850686038648005,5.959988811824252,2.575309622442333
6,train,1.5846535285313925,4.87760113609035,2.2861717871394376
6,val,1.7263844248793654,5.620296524494955,2.4906462484414056
7,train,1.5200864235560099,4.572620360177939,2.1930211449868957
7,val,1.6769145717881109,5.349026446799779,2.419276336713147
8,train,1.4693810224533081,4.346543895161458,2.1198687142697423
8,val,1.6410838060250625,5.160759744828936,2.3675834686355435
9,train,1.4296891291936238,4.177400358231048,2.0626054167005017
9,val,1.6137455514141004,5.021584650965322,2.328142704281748
10,train,1.3976722955703735,4.045771637358038,2.0164148896072716
10,val,1.588172982270522,4.894797871453344,2.2912492855955175
