epoch,split,loss,perplexity,bpc
1,train,3.043336041768392,20.97510045822275,4.390605815217906
1,val,2.4885217143673906,12.043459281677949,3.590177936462336
2,train,2.2578298727671307,9.56231519322426,3.257359960612099
2,val,2.1452790191142572,8.54442496261107,3.094983402199279
3,train,1.9698288520177205,7.169449346548471,2.8418623162059653
3,val,1.9623729359413695,7.116193316862272,2.8311057030573292
4,train,1.7841101249059041,5.954279024745372,2.573926829601537
4,val,1.8555965435233521,6.395512314329923,2.6770599312318417
5,train,1.6594520568847657,5.256429830666724,2.3940832530606415
5,val,1.770386931635519,5.873125419812908,2.5541284467251915
6,train,1.5624859094619752,4.770665960243893,2.2541906730396737
6,val,1.7073520506591973,5.514340434158328,2.4631883365376264
7,train,1.493456816673279,4.452460286065961,2.1546027431963575
7,val,1.6525721620575362,5.220390262638669,2.38415766291156
8,train,1.4404913902282714,4.222770335334808,2.0781897851255757
8,val,1.6172982100240267,5.039456354144003,2.3332681072402606
9,train,1.401893401145935,4.062885360579555,2.0225046576882026
9,val,1.5886837243516057,4.8972984892357,2.2919861306630707
10,train,1.3693377335866292,3.932745307705659,1.9755367575475626
10,val,1.5655708404329287,4.785405859512885,2.258641287652953
