epoch,split,loss,perplexity,bpc
1,train,2.9063730239868164,18.290339494522897,4.19300994867924
1,val,2.3345712859052727,10.3250324934268,3.3680744167773073
2,train,2.094298585255941,8.119743664434855,3.021434183089518
2,val,2.03283729374458,7.635720434977683,2.9327642826194467
3,train,1.8349569241205852,6.264864275085241,2.6472832546736345
3,val,1.87665367121323,6.531611332121675,2.707438944925394
4,train,1.6833359082539876,5.383484861513515,2.428540366988347
4,val,1.7836869154178343,5.951759650516626,2.5733162673718417
5,train,1.58144268989563,4.861965061801791,2.281539526162528
5,val,1.7111970276087185,5.535583759896876,2.468735465715033
6,train,1.506102744738261,4.509123301640458,2.1728469609031453
6,val,1.6621456253233369,5.270607469806901,2.3979692508892634
7,train,1.4514399766921997,4.269257722683145,2.093985256521829
7,val,1.6205061786381563,5.055648730391374,2.3378962276511928
8,train,1.4087204217910767,4.090717660557293,2.0323539665169954
8,val,1.596810274675865,4.937258781607562,2.303710264515414
9,train,1.3728651444117228,3.9466422117117124,1.980625735652103
9,val,1.5775680261504783,4.843163031342442,2.275949567992286
10,train,1.3503162701924643,3.8586457123553575,1.94809458663835
10,val,1.563421388724959,4.775130907427459,2.255540284333235
