epoch,split,loss,perplexity,bpc
1,train,3.060415172576904,21.336413617244386,4.415245792538041
1,val,2.4876792253632125,12.03331707261058,3.5889624817540047
2,train,2.253741216659546,9.523297993118142,3.251461276721786
2,val,2.146172371519527,8.552061555779622,3.096272237284128
3,train,1.977059785525004,7.221479042991298,2.8522943481179213
3,val,1.969412398021623,7.166464222344876,2.841261500091037
4,train,1.7914562543233237,5.9981809863615725,2.5845250540817766
4,val,1.85947873404776,6.42038916873549,2.6826607482491913
5,train,1.6665520429611207,5.293883211181217,2.4043263677633795
5,val,1.7819840006721477,5.941632936157802,2.5708594807131826
6,train,1.5784316937128702,4.847347720982217,2.277195576901525
6,val,1.7243179187586886,5.6086941396556576,2.4876649103091384
7,train,1.5160878022511801,4.5543726900615304,2.1872523538600253
7,val,1.6794352559435142,5.362526660750568,2.422912915243795
8,train,1.4685871283213296,4.343094568849828,2.1187233671425463
8,val,1.6456887839287395,5.184579732585181,2.3742270474205815
9,train,1.4241522312164308,4.154334434399235,2.054617361446897
9,val,1.6175964149375481,5.040959368882338,2.333698325990167
10,train,1.3890346844991048,4.010976325989445,2.0039534509496244
10,val,1.5990469531656724,4.948314201223681,2.3069371094807223
