epoch,split,loss,perplexity,bpc
1,train,3.104643789927165,22.301273621951204,4.479054199454637
1,val,2.517093225438258,12.392521990828827,3.6313979137949803
2,train,2.28076491355896,9.784161585797591,3.2904482302250573
2,val,2.1646814139728336,8.711826008654477,3.1229751410431166
3,train,1.9934353828430176,7.340708639395345,2.875919341160214
3,val,1.9825325304222114,7.2611086981586075,2.8601898500411727
4,train,1.8078962484995524,6.097606081518135,2.6082429521520654
4,val,1.8718700541912865,6.500441217357167,2.7005376443703244
5,train,1.679444400469462,5.362575698738977,2.422926108006031
5,val,1.7910844427163164,5.995951207604412,2.5839886433202026
6,train,1.5909279505411784,4.908301476741668,2.2952238646574004
6,val,1.7347172048944548,5.667324885427793,2.5026679088459938
7,train,1.5244589567184448,4.592658070192663,2.1993293768964635
7,val,1.6835957841646392,5.38488408134827,2.4289152886758907
8,train,1.4686977863311768,4.343575193643396,2.118883012904587
8,val,1.6503823730498504,5.208971216639444,2.3809984651695784
9,train,1.4302114884058634,4.179583031811579,2.0633590217455624
9,val,1.621332813281786,5.059829632579157,2.339088809352184
10,train,1.3945167064666748,4.0330249666680436,2.0118623368562822
10,val,1.5988515349724355,4.947347305080535,2.30665518062244
