epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.8698099327087405,354.1816555219732,0.003334375,0.0
1,val,5.879568206787109,357.6547754579124,0.0028125,0.0
2,train,5.8321445907592775,341.0893924102003,0.006425,0.0
2,val,5.8869305572509765,360.2976722882626,0.00275,0.0
3,train,5.680645922088623,293.13871355484565,0.02445625,0.0
3,val,5.89126823425293,361.86392170142875,0.0125625,0.0
4,train,5.322783655548096,204.95360891388262,0.061290625,0.0
4,val,5.955584991455078,385.90259438027067,0.0166875,0.0
5,train,4.879832788848877,131.6086556110646,0.126353125,0.0
5,val,6.070736602783203,432.9995127803229,0.01346875,0.0
