epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.549486318206787,257.1054515894713,0.00473125,0.0
1,val,5.561681503295898,260.26009680301894,0.00359375,0.0
2,train,5.458887469482422,234.83601674496825,0.031940625,0.0
2,val,5.5001709899902345,244.73377571263217,0.02925,0.0
3,train,5.188241886138916,179.15330398426835,0.06263125,0.0
3,val,5.319102981567383,204.20062808684412,0.05575,0.0
4,train,4.582946987152099,97.80219173344625,0.124390625,0.0
4,val,4.813019714355469,123.10279208308272,0.0988125,0.0
5,train,1.4657619798660277,4.330841997753019,0.72134375,0.00375
5,val,1.6224519882202149,5.065495637130392,0.671875,0.002
6,train,0.17788525083065032,1.194688223887725,0.980865625,0.7371
6,val,0.23449105739593507,1.264265166562403,0.96278125,0.536
7,train,0.03755307735800743,1.0382671040941363,0.998775,0.98055
7,val,0.06542984080314636,1.067617831476259,0.99146875,0.877
8,train,0.01441805985122919,1.0145225014207604,0.999990625,0.99985
8,val,0.033119519591331484,1.03367407616177,0.99578125,0.934
9,train,0.007901935178041459,1.0079332378640973,1.0,1.0
9,val,0.022204689145088195,1.0224530480930185,0.9971875,0.9565
10,train,0.0053815972782671456,1.005396104084488,1.0,1.0
10,val,0.017374071061611176,1.017525878128795,0.9976875,0.964
11,train,0.003965500511974096,1.0039733735124852,1.0,1.0
11,val,0.014396276533603668,1.0145004019955741,0.99784375,0.9665
12,train,0.0030756658881902696,1.0030804006014058,1.0,1.0
12,val,0.01213390463590622,1.0122078191112907,0.99828125,0.973
13,train,0.0024602513648569586,1.00246328026669,1.0,1.0
13,val,0.010538366615772248,1.0105940907764226,0.9985625,0.9775
14,train,0.0020063261145725846,1.0020083401335127,1.0,1.0
14,val,0.009298570215702058,1.0093419362294855,0.9988125,0.9815
15,train,0.0016683708094060422,1.001669763314282,1.0,1.0
15,val,0.008435937076807022,1.0084716198626567,0.99878125,0.981
16,train,0.0014080808946862816,1.0014090727060516,1.0,1.0
16,val,0.007438421368598938,1.0074661551473585,0.9990625,0.985
17,train,0.0011962789684534074,1.001196994795553,1.0,1.0
17,val,0.006875473201274872,1.0068991635300968,0.999125,0.986
18,train,0.001023929186258465,1.0010244535807133,1.0,1.0
18,val,0.0063302222192287445,1.0063503004200336,0.999,0.9845
19,train,0.000882158600538969,1.000882547816879,1.0,1.0
19,val,0.005784575030207634,1.0058013379909623,0.999,0.9845
20,train,0.0007689006935805082,1.0007691963734968,1.0,1.0
20,val,0.005402986273169518,1.0054176087266138,0.999125,0.986
