epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.87002922668457,354.2593339422721,0.003396875,0.0
1,val,5.8819799346923825,358.51838243426806,0.00284375,0.0
2,train,5.846957020568848,346.17935941894126,0.00529375,0.0
2,val,5.8808280487060545,358.1056478909054,0.00303125,0.0
3,train,5.747420990753174,313.381403656266,0.021653125,0.0
3,val,5.871300308227539,354.70991274360483,0.01590625,0.0
4,train,5.532662596893311,252.81616318877803,0.04038125,0.0
4,val,5.886596145629883,360.17720470359933,0.02221875,0.0
5,train,5.200622760009765,181.38516613697914,0.072759375,0.0
5,val,5.963099700927734,388.81346373226785,0.021,0.0
6,train,4.812260009765625,123.009305842374,0.1255875,0.0
6,val,6.08759635925293,440.36166678809286,0.01628125,0.0
7,train,4.41457643737793,82.64682738450941,0.1886125,0.0
7,val,6.2502041015625,518.118562685532,0.0119375,0.0
