epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.550860897827149,257.4591065112491,0.00469375,0.0
1,val,5.559861145019531,259.78676113275577,0.00346875,0.0
2,train,5.477761939239502,239.31051610807424,0.023103125,0.0
2,val,5.54076057434082,254.87177469100786,0.0186875,0.0
3,train,5.264607278442383,193.37035316740034,0.051190625,0.0
3,val,5.472151824951172,237.97171568537846,0.042125,0.0
4,train,4.592874438476563,98.77795363190121,0.175790625,0.0
4,val,4.996144866943359,147.8421080729793,0.14528125,0.0
5,train,1.818949687385559,6.165379472170717,0.661121875,0.00025
5,val,2.1061814575195315,8.2168050833255,0.58384375,0.0
6,train,0.2463995921611786,1.2794107139032997,0.9710125,0.6312
6,val,0.3333828935623169,1.3956815936714404,0.9469375,0.4235
7,train,0.06056370052099228,1.0624352730952358,0.996878125,0.9522
7,val,0.09970644640922546,1.1048465387979072,0.9856875,0.798
8,train,0.0231128924459219,1.0233820651305572,0.99993125,0.9989
8,val,0.04734984505176544,1.048488753526303,0.99490625,0.9235
9,train,0.013357512563467025,1.013447122679304,1.0,1.0
9,val,0.031871404647827145,1.0323847368897825,0.99696875,0.9535
10,train,0.009210786283016205,1.0092533361137888,1.0,1.0
10,val,0.024145014107227327,1.02443886520708,0.99784375,0.967
11,train,0.0067615033864974975,1.0067844139580477,1.0,1.0
11,val,0.01909937834739685,1.019282938238259,0.9981875,0.9715
12,train,0.005230630810558796,1.0052443344423583,1.0,1.0
12,val,0.015881057977676392,1.0160078321927168,0.9985,0.9765
13,train,0.004142197772115469,1.0041507885307521,1.0,1.0
13,val,0.01329169660806656,1.0133804238836237,0.998625,0.978
14,train,0.003364580671861768,1.003370247226822,1.0,1.0
14,val,0.01134354367852211,1.0114081256351857,0.9988125,0.981
15,train,0.0028017739117145537,1.0028057025484345,1.0,1.0
15,val,0.009991269260644912,1.0100413486379196,0.99890625,0.9825
16,train,0.002372911624982953,1.0023757292079574,1.0,1.0
16,val,0.008808416992425919,1.0088473252535395,0.99890625,0.9825
17,train,0.002040076944977045,1.002042159317774,1.0,1.0
17,val,0.00781259348988533,1.007843191429588,0.9991875,0.987
18,train,0.0017708232142031194,1.0017723920475365,1.0,1.0
18,val,0.0071123669743537905,1.0071377199272025,0.99921875,0.9875
19,train,0.001549142429791391,1.0015503429707815,1.0,1.0
19,val,0.0064525892436504365,1.0064734520465173,0.99915625,0.9865
20,train,0.001363720053061843,1.0013646503420899,1.0,1.0
20,val,0.005885970428586006,1.0059033267888273,0.99934375,0.9895
