epoch,split,loss,perplexity,bpc
1,train,2.6267159938812257,13.828283087250155,3.7895501381961694
1,val,2.2661083828210833,9.641805492330572,3.2693033260128854
2,train,2.143361139297485,8.528053486709172,3.0922164864986006
2,val,2.0505409862995148,7.772104571287234,2.958305312073874
3,train,1.9690658648808796,7.163981235233392,2.8407615584473827
3,val,1.9143277547359467,6.782377842747321,2.7617911583936543
4,train,1.8451138893763224,6.328820534782289,2.661936658078568
4,val,1.8142357012033463,6.136384353518445,2.617388849129779
5,train,1.7598740895589193,5.811705593918133,2.5389616215956323
5,val,1.7326814295053483,5.655799220716812,2.499730905787766
6,train,1.6932270606358846,5.4369979473812,2.4428102834783867
6,val,1.6679379274845123,5.301225008258606,2.4063257764925217
7,train,1.6379405895868937,5.1445638269376035,2.3630487658677564
7,val,1.6174134336709975,5.040037052138306,2.3334343398243385
8,train,1.5934630314509073,4.920760203382276,2.2988812133141185
8,val,1.573786042571068,4.824880861509976,2.2704933190375467
9,train,1.5677534500757853,4.795861939106037,2.2617901277608987
9,val,1.5431595536470413,4.679351601518713,2.2263086353470127
10,train,1.5374762217203777,4.652832722342581,2.218109320560689
10,val,1.5182687741518022,4.564316488554477,2.190398831205371
