experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_hard_rerun_ms_attention_stride4_kv16_vocab768_lr3e4_seed43,outputs/MQAR/mqar_hard_rerun_ms_attention_stride4_kv16_vocab768_lr3e4_seed43,128,16,768,43,0.0003,multiscale_mamba2_attention_lm,residual,4,256,3161504,20,5,5.96519051,0.00868750,5.96754974,0.00265625,0.00000000,5.96754974,0.00265625,0.00000000,6.08321852,0.00912500,0.00000000,0.00130208,43.966599,2026-05-05T21:03:03.547135+00:00,ok
