epoch,split,loss,perplexity,bpc
1,train,2.580710776646932,13.206521711678347,3.723178639437234
1,val,2.1966485300064087,8.994817066982387,3.169093940816277
2,train,2.080704935391744,8.010113537039576,3.00182269184286
2,val,1.99865527176857,7.379126504390152,2.8834500490270996
3,train,1.9130163669586182,6.773489344750758,2.75989922575062
3,val,1.8648942584991455,6.455253261732712,2.690473698519018
4,train,1.8038883765538534,6.073216564845384,2.6024608151714874
4,val,1.7649728270769118,5.8414136276461885,2.5463175449276347
5,train,1.725286062558492,5.614126791481714,2.4890616465679822
5,val,1.6877810351848603,5.407468400499708,2.434953329567639
6,train,1.6576629638671876,5.247033996276364,2.3915021374364924
6,val,1.6227529574632644,5.067020424963581,2.341137644320151
7,train,1.6011056264241537,4.9585116563568805,2.3099071471815438
7,val,1.5680524817705155,4.797296268273633,2.2622215393039546
8,train,1.5713863452275594,4.813316488770634,2.2670312875804326
8,val,1.532843522310257,4.631327399245293,2.211425748095779
9,train,1.5237044811248779,4.589194328587663,2.1982408986991526
9,val,1.5082956374883651,4.519022175055033,2.1760106363989222
10,train,1.5057482242584228,4.507525008414492,2.1723354959649894
10,val,1.4869587427377702,4.423621669140405,2.145228004154269
