experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_multiscale_mamba2_gated_12layers_random_windows,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.62257484,2669025,0.862272,26.385769,69.398383,97.495016,1.710864,2026-05-04T13:07:36.550522+00:00,random_windows,,,
