experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_hard_rerun_ms_attention_stride4_kv16_vocab_640_lr3e4_seed43,outputs/MQAR/mqar_hard_rerun_ms_attention_stride4_kv16_vocab_640_lr3e4_seed43,128,16,640,43,0.0003,multiscale_mamba2_attention_lm,residual,4,256,3095840,20,5,5.78360336,0.02128125,5.78329968,0.00296875,0.00000000,5.78329968,0.00296875,0.00000000,5.83664709,0.02059375,0.00000000,0.00156250,44.514157,2026-05-05T21:05:20.967370+00:00,ok
