epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.549009933471679,256.9829996464551,0.005103125,0.0
1,val,5.562524215698242,260.47951365409574,0.00365625,0.0
2,train,5.510603417205811,247.30030731456927,0.014153125,0.0
2,val,5.551874481201172,257.72019507626163,0.0110625,0.0
3,train,5.325597073364258,205.53104094659196,0.049003125,0.0
3,val,5.47014729309082,237.4951715829114,0.04346875,0.0
4,train,4.992243029785156,147.26637617863,0.07953125,0.0
4,val,5.3394179534912105,208.39138150695663,0.054875,0.0
5,train,4.052215728759766,57.524775240964374,0.214690625,0.0
5,val,4.56041845703125,95.62348577907403,0.1466875,0.0
