epoch,split,loss,perplexity,bpc
1,train,4.035066382090251,56.54667380014053,5.821370259099376
1,val,3.6292410468109075,37.6842052134719,5.235888060424767
2,train,3.3878628253936767,29.60261865211099,4.88765289740753
2,val,3.353131024818041,28.592116266772887,4.837545500955915
3,train,3.2696824709574384,26.302986055151685,4.7171546861318685
3,val,3.2467899568546836,25.707684547953217,4.684127769562344
4,train,3.16526993115743,23.69513922601806,4.566519232755775
4,val,3.119082220589368,22.625604797034807,4.4998844517692165
5,train,3.032898743947347,20.757315607655894,4.375547977411204
5,val,2.965294324504597,19.40041241802877,4.278015416738971
6,train,2.884931977589925,17.90234979312268,4.162077057370975
6,val,2.804966354956287,16.526519861225477,4.046711050155827
7,train,2.7327322800954184,15.374838046796592,3.94249930857085
7,val,2.6579375999398307,14.266834814878932,3.8345933944255073
8,train,2.6085098425547284,13.57880121627518,3.7632842139637575
8,val,2.5415912728319743,12.69986384869616,3.6667411252813578
9,train,2.5100975036621094,12.306129894746476,3.621305220681092
9,val,2.453918889545742,11.633849271537562,3.5402566126913944
10,train,2.440981086095174,11.48430230691564,3.5215913078132632
10,val,2.387440183084619,10.885593122372404,3.4443481125552187
