experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_lstm_random_windows,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,2.38744018,1086017,0.804159,7.538295,49.556821,58.406063,1.310947,2026-05-03T22:53:51.087749+00:00,random_windows,,,
