experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok,status
archeval_lm_mamba2_depth4_seed42,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.59203005,1702401,3.415047,25.745173,192.281636,220.022405,1.995595,2026-05-08T20:31:20.033937+00:00,tiny_shakespeare,random_windows,,,,ok
