epoch,split,loss,perplexity,bpc
1,train,3.050268522898356,21.121015137349055,4.400607271365162
1,val,2.5008873502286315,12.193308897113322,3.608017777996787
2,train,2.2737560590108234,9.715825578679262,3.280336590526148
2,val,2.164996394546853,8.714570496818975,3.1234295619552306
3,train,1.994953735669454,7.351862891007835,2.8781098612532334
3,val,1.9848911001759324,7.278254741633926,2.8635925469284564
4,train,1.8228668689727783,6.189577746692876,2.629840992067819
4,val,1.8839015886093822,6.5791238870622495,2.717895479409596
5,train,1.7029929637908936,5.490355259893307,2.4568995035299204
5,val,1.804812370696009,6.0788307747244295,2.6037938569381858
6,train,1.6133341948191324,5.0195194138055435,2.327549242162151
6,val,1.7487793218943395,5.747582444105754,2.522955255306128
7,train,1.5484082301457722,4.703976572018937,2.2338808749029626
7,val,1.6959431627070012,5.451785461875229,2.4467287904669353
8,train,1.5000301996866863,4.481824417987532,2.164086130271664
8,val,1.6604693414520417,5.261779836390179,2.3955508844610236
9,train,1.4609079678853354,4.30987097677856,2.1076446804633466
9,val,1.6338290574458847,5.123455211523261,2.3571170788374673
10,train,1.4357109149297078,4.202631660626047,2.071293017119246
10,val,1.6078018672229497,4.991826461906312,2.319567780574565
