experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_mamba2_depth4_len128,outputs/MQAR/mqar_mamba2_depth4_len128,128,16,640,42,0.0003,mamba2_lm,,,256,1997376,1,1,5.78777928,0.00346875,5.78667159,0.00281250,0.00000000,5.78667159,0.00281250,0.00000000,5.78667159,0.00281250,0.00000000,0.00156250,20.131799,2026-05-05T21:15:35.790355+00:00,ok
