experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,seed,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_ms_gated_stride2_len128_easy_kv4_vocab256,outputs/MQAR/mqar_ms_gated_stride2_len128_easy_kv4_vocab256,128,8,512,42,multiscale_mamba2_lm,gated,2,256,2898336,20,20,0.01560654,0.99668750,0.01491327,0.99556250,0.96500000,0.00195312,131.176117,2026-05-05T20:35:31.724856+00:00,ok
