experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
tiny_shakespeare_ms_film_stride2_random_windows,42,cuda:0,NVIDIA H100 80GB HBM3,1,1,False,4.00236354,2668257,1.034675,26.142805,54.730736,81.045887,0.172345,2026-05-06T12:27:28.226210+00:00,tiny_shakespeare,random_windows,,,
