epoch,split,loss,perplexity,bpc
1,train,3.0785173416137694,21.72616602208396,4.44136170203686
1,val,2.4660238525525657,11.775532390990055,3.557720382791483
2,train,2.242353582382202,9.415465303368723,3.2350323932224048
2,val,2.135405825569332,8.460479289083356,3.080739394834278
3,train,1.9667775551478068,7.147606569543997,2.837460225343461
3,val,1.9639808622321777,7.127644835318471,2.8334254503431935
4,train,1.7941362142562867,6.014277430354194,2.5883914189868436
4,val,1.8562312566771078,6.399572918643997,2.677975628751152
5,train,1.6698689063390095,5.311471451301101,2.409111590109966
5,val,1.7769292736895685,5.911675381250647,2.563567051162368
6,train,1.578103788693746,4.845758511904123,2.276722509956552
6,val,1.7145953233590054,5.554427310508048,2.473638170141446
7,train,1.510016679763794,4.526806299744365,2.1784935755548434
7,val,1.6688065927628994,5.305831999032964,2.407578995581843
8,train,1.4602363506952922,4.306977365152111,2.1066757416738953
8,val,1.627304281489961,5.090134637001754,2.3477038169229445
9,train,1.4115442037582397,4.102285279850876,2.036427822757573
9,val,1.604517360606693,4.975457671281048,2.3148292391675245
10,train,1.383782116572062,3.9899636339901834,1.9963755972493475
10,val,1.580077165267924,4.855330459658103,2.279569490553925
