experiment_name,seed,device,cuda_device_name,epochs_planned,epochs_completed,early_stopped,best_val_loss,num_parameters_trainable,wall_setup_sec,wall_train_phases_sec,wall_eval_phases_sec,wall_training_loop_sec,wall_overhead_sec,finished_at_utc,dataset,data_sampling,debug_initial_train_ce,debug_initial_val_ce,debug_shift_ok
archeval_lm_mamba2_split_ts_50_50_depth_6,42,cuda:0,NVIDIA H100 80GB HBM3,10,10,False,1.55339102,2536673,2.640234,30.34866,266.902678,299.716549,2.46521,2026-05-07T22:38:39.722394+00:00,tiny_shakespeare,random_windows,,,
