epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.550105113983154,257.26459659104495,0.0049875,0.0
1,val,5.5628897552490235,260.5747466231525,0.00371875,0.0
2,train,5.525072961425781,250.90464371357217,0.008490625,0.0
2,val,5.561512619018555,260.21614667599624,0.00521875,0.0
3,train,5.441636576080322,230.8196284004259,0.0185625,0.0
3,val,5.563359725952148,260.6972379014411,0.01321875,0.0
4,train,5.227561952209473,186.33794844277534,0.04213125,0.0
4,val,5.588292663574219,267.2788949399982,0.018125,0.0
5,train,4.898196240997314,134.04777161359416,0.085625,0.0
5,val,5.670713958740234,290.24168102080733,0.01690625,0.0
6,train,4.503947471618653,90.37317364270692,0.141440625,0.0
6,val,5.807246368408203,332.7017251816537,0.0146875,0.0
