experiment_name,output_dir,input_seq_len,num_kv_pairs,vocab_size,min_query_pos,seed,lr,backbone,fusion,stride,d_model,num_parameters_trainable,epochs_planned,epochs_completed,best_val_answer_loss,best_val_answer_accuracy,test_answer_loss,test_answer_accuracy,test_exact_match,test_loss_ckpt_answer_loss,test_loss_ckpt_answer_accuracy,test_loss_ckpt_exact_match,test_acc_ckpt_answer_loss,test_acc_ckpt_answer_accuracy,test_acc_ckpt_exact_match,random_baseline_accuracy,wall_training_loop_sec,finished_at_utc,status
mqar_fail_ms_gated_right_init_v896_seed44,outputs/MQARFailureSweep/mqar_fail_ms_gated_right_init_v896_seed44,128,16,896,,44,0.0003,multiscale_mamba2_lm,gated,2,256,3095328,20,20,0.01474979,0.99709375,0.01383725,0.99706250,0.95350000,0.01383725,0.99706250,0.95350000,0.01383725,0.99706250,0.95350000,0.00111607,139.816003,2026-05-07T23:05:23.740542+00:00,ok
