epoch,split,loss,perplexity,bpc
1,train,3.04467674891154,21.003240784988712,4.39254004676461
1,val,2.4689903471040053,11.810516307812419,3.562000129769669
2,train,2.248177242279053,9.470457744280159,3.243434158475415
2,val,2.1422108830438815,8.518249679381306,3.090557017505775
3,train,1.9726782004038492,7.189906736748602,2.845973056992398
3,val,1.9660010496004425,7.142058567698243,2.8363399646410556
4,train,1.793403164545695,6.009870281551385,2.587333851804648
4,val,1.8588048775967794,6.416064205442196,2.6816885788890903
5,train,1.667430289586385,5.298534588475212,2.405593409814326
5,val,1.7762063781206097,5.907403401596036,2.5625241333099504
6,train,1.5820754528045655,4.865042506501188,2.282452410073308
6,val,1.7176006638294858,5.5711453648340665,2.477973959934391
7,train,1.516166623433431,4.554731685249399,2.1873660687887755
7,val,1.6759381416700074,5.343806045367953,2.4178676458239847
8,train,1.4637837727864584,4.32228316381662,2.111793589932761
8,val,1.6440413917045975,5.176045727605036,2.371850362828413
9,train,1.4304882764816285,4.18074005067358,2.063758342529846
9,val,1.6138723922253018,5.022221633232787,2.328325696891051
10,train,1.3924591938654582,4.0247354977458425,2.0088939736299403
10,val,1.5910428177068208,4.908865311802868,2.2953895829476334
