epoch,split,answer_loss,answer_ppl,answer_accuracy,exact_match
1,train,5.548797145080567,256.92832246495806,0.00483125,0.0
1,val,5.5585424499511715,259.4444073917313,0.00378125,0.0
2,train,5.507747912597656,246.5951474202489,0.00913125,0.0
2,val,5.5646504821777345,261.033951745252,0.00390625,0.0
3,train,5.357409925842285,212.17468597837748,0.028075,0.0
3,val,5.5939882965087895,268.8055609542348,0.0033125,0.0
4,train,4.992983090209961,147.3754025336135,0.08126875,0.0
4,val,5.691447555541992,296.3222532507904,0.0039375,0.0
5,train,4.536198477172851,93.3353085369266,0.158096875,0.0
5,val,5.838552551269531,343.282097648461,0.00371875,0.0
