epoch,split,loss,perplexity,bpc
1,train,2.5171001116434732,12.392607328572218,3.6314078484890953
1,val,2.147317479610443,8.56186019984373,3.0979242790481742
2,train,2.032491954167684,7.6330839737767695,2.9322660629244357
2,val,1.9435289968252183,6.983351763248502,2.8039196455436444
3,train,1.858426022529602,6.413633907401062,2.681142006562458
3,val,1.8002288249731064,6.051031933225772,2.5971811982540665
4,train,1.74052095413208,5.700312250514334,2.511040949089679
4,val,1.702497352719307,5.4876348532270764,2.4561844878947325
5,train,1.6652894337972006,5.287203323657071,2.402504807784011
5,val,1.6217641402482987,5.062012544286148,2.339711082627774
6,train,1.5984049081802367,4.945138180587589,2.3060108343642063
6,val,1.5686112505197525,4.7999775965606375,2.2630276722074822
7,train,1.5566174904505412,4.742751679882459,2.245724334034019
7,val,1.5272217062711715,4.6053639777603514,2.2033151819754004
8,train,1.5149562040964761,4.5492218851999,2.1856198028139544
8,val,1.4987106884717942,4.475914500363597,2.162182477985542
9,train,1.484808858235677,4.4141216091457816,2.1421263764446152
9,val,1.4754327103495597,4.372927574618568,2.128599454386672
10,train,1.4693259080251058,4.34630434448143,2.1197892009574932
10,val,1.456376256465912,4.290384073118015,2.1011068028718043
