epoch,split,loss,perplexity,bpc
1,train,3.086246903737386,21.894750474704573,4.452513102980845
1,val,2.5104771632230727,12.310802921643011,3.6218529536469197
2,train,2.2841466744740804,9.81730529149312,3.295327079926773
2,val,2.168297457053851,8.743385372437055,3.1281919884637412
3,train,1.9936622460683187,7.342374165149403,2.8762466356103156
3,val,1.9817899751664934,7.255718925082267,2.859118569256162
4,train,1.7994064490000408,6.046057755554073,2.5959947605159783
4,val,1.8659206700983426,6.4618824100916985,2.6919544974430907
5,train,1.665403628349304,5.28780712794742,2.4026695556980275
5,val,1.783273068756332,5.949297044261032,2.572719212845604
6,train,1.575055758158366,4.831010978875907,2.272325131418681
6,val,1.7271777715075136,5.6247571369638285,2.491790805687541
7,train,1.5067565759023032,4.512072471001935,2.1737902398810878
7,val,1.6740902412373062,5.333940342090521,2.4152016890336703
8,train,1.45046968460083,4.265117304711052,2.0925854209333963
8,val,1.6436976469958005,5.174266795040525,2.371354444041699
9,train,1.412478470802307,4.106119700700812,2.037775685188915
9,val,1.6142206241635004,5.023970835752606,2.3288280893813695
10,train,1.3752491394678752,3.95606221138767,1.9840651134971181
10,val,1.5883926198184717,4.895873070928305,2.2915661555967377
